Swimming at the 2004 Summer Olympics - Men's 4 x 200 metre freestyle relay,44,144
Swimming at the 1964 Summer Olympics – Men's 200 metre butterfly,24,685
Snowboarding at the 2010 Winter Olympics – Men's halfpipe,47,743
Cross-country skiing at the 2010 Winter Olympics – Men's 4 x 10 kilometre relay,47,786
Athletics at the 1960 Summer Olympics - Men's 400 metre hurdles,22,646
Gymnastics at the 1896 Summer Olympics - Men's rings,1,58
Cycling at the 1976 Summer Olympics - Men's individual road race,30,149
Athletics at the 1904 Summer Olympics - Men's 400 metres,3,665
Swimming at the 1984 Summer Olympics - Men's 100 metre butterfly,33,652
Athletics at the 1992 Summer Olympics - Men's 10000 metres,37,251
Athletics at the 1904 Summer Olympics - Men's high jump,3,166
Athletics at the 2012 Summer Olympics – Women's high jump,48,231
Weightlifting at the 2012 Summer Olympics – Men's +105 kg,48,662
Canoeing at the 2012 Summer Olympics – Women's K-1 500 metres,48,750
Badminton at the 2012 Summer Olympics – Women's doubles,48,186
Athletics at the 1912 Summer Olympics - Men's 800 metres,6,414
Ice hockey at the 1980 Winter Olympics,31,269
Speed Skating at the 2002 Winter Olympics - Men’s 1000m,43,292
Speed Skating at the 2002 Winter Olympics - Men’s 1000m,43,606
Boxing at the 1992 Summer Olympics - Light Heavyweight,37,440
Speed Skating at the 1984 Winter Olympics - Men's 500m,34,219
Speed Skating at the 1984 Winter Olympics - Men's 500m,34,769
Equestrian at the 1992 Summer Olympics - Dressage; Individual,37,232
Ski Jumping at the 1984 Winter Olympics - Normal Hill,34,566
Gymnastics at the 1952 Summer Olympics - Men's Horizontal Bar,18,701
Ski Jumping at the 1976 Winter Olympics - Large Hill,29,615
Boxing at the 1992 Summer Olympics - Light Middleweight,37,131
Snowboarding at the 2002 Winter Olympics – Men's halfpipe,43,743
Swimming at the 1972 Summer Olympics - Women's 400 metre individual medley,27,613
Weightlifting at the 2000 Summer Olympics – Women's 58 kg,42,126
Athletics at the 1964 Summer Olympics - Women's 80m Hurdles,24,453
Swimming at the 1968 Summer Olympics - Women's 200 metre freestyle,26,309
Sailing at the 2000 Summer Olympics - Women's Sailboard,42,765
Gymnastics at the 1980 Summer Olympics – Men's Vault,32,654
Boxing at the 2000 Summer Olympics - Light Flyweight,42,762
Athletics at the 1900 Summer Olympics - Men's long jump,2,761
Equestrian at the 1988 Summer Olympics - Individual Eventing,36,71
Sailing at the 1988 Summer Olympics - Men's Sailboard,36,303
Alpine Skiing at the 2002 Winter Olympics - Men's Slalom,43,746
Athletics at the 2000 Summer Olympics - Men's shot put,42,660
Boxing at the 2000 Summer Olympics - Featherweight,42,387
Fencing at the 1900 Summer Olympics - Men's masters sabre,2,482
Athletics at the 1996 Summer Olympics - Men's 1500 metres,40,311
Athletics at the 1904 Summer Olympics - Men's long jump,3,761
Athletics at the 1904 Summer Olympics - Men's discus throw,3,60
Boxing at the 1904 Summer Olympics - Featherweight,3,547
Swimming at the 1912 Summer Olympics - Men's 1500 metre freestyle,6,704
Athletics at the 1984 Summer Olympics - Women's 100 metres,33,507
Diving at the 1996 Summer Olympics - Men's 10 metre platform,40,719
Athletics at the 1932 Summer Olympics - Women's high jump,13,231
Sailing at the 1960 Summer Olympics - Finn,22,551
Athletics at the 1948 Summer Olympics – Men's 5000 metres,16,505
Boxing at the 2004 Summer Olympics - Light Flyweight,44,762
Swimming at the 1976 Summer Olympics - Men's 100 metre backstroke,30,47
Boxing at the 2012 Summer Olympics – Women's lightweight,48,99
Triathlon at the 2012 Summer Olympics - Women's Triathlon,48,638
Boxing at the 1996 Summer Olympics – Super heavyweight,40,63
Speed skating at the 2010 Winter Olympics – Men's 5000 metres,47,583
Gymnastics at the 1960 Summer Olympics – Women's uneven bars,22,257
Weightlifting at the 2004 Summer Olympics - Men's Light Heavyweight 77- 85 kg,44,703
Swimming at the 1984 Summer Olympics - Women's 100 metre freestyle,33,51
Athletics at the 1996 Summer Olympics - Men's 10000 metres,40,251
Swimming at the 1912 Summer Olympics - Women's 100 metre freestyle,6,51
Diving at the 1924 Summer Olympics - Men's 3 metre springboard,8,710
Athletics at the 1912 Summer Olympics - Men's pole vault,6,587
Boxing at the 1920 Summer Olympics - Men's welterweight,7,775
Swimming at the 2004 Summer Olympics - Men's 1500 metre freestyle,44,704
Athletics at the 1992 Summer Olympics - Men's 20 km walk,37,648
Water polo at the 2008 Summer Olympics - Men's tournament,46,386
Cycling at the 2008 Summer Olympics - Women's road time trial,46,424
Boxing at the 1936 Summer Olympics - Bantamweight,14,216
Boxing at the 1924 Summer Olympics - Men's flyweight,8,163
Volleyball at the 2004 Summer Olympics - Women's Beach Volleyball,44,167
Archery at the 2008 Summer Olympics - Women's individual,46,487
Athletics at the 1996 Summer Olympics - Men's 100 metres,40,312
Athletics at the 2000 Summer Olympics - Men's triple jump,42,641
Wrestling at the 1996 Summer Olympics - Men's Freestyle Welterweight,40,172
Judo at the 2000 Summer Olympics - Men's Half Middleweight (81 kg),42,64
Wrestling at the 2004 Summer Olympics - Men's Freestyle Heavyweight,44,24
Speed skating at the 1936 Winter Olympics - Men's 1500m,15,359
Athletics at the 2008 Summer Olympics - Men's hammer throw,46,637
Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Featherweight,36,76
Wrestling at the 1980 Summer Olympics - Men's Greco-Roman Light Heavyweight,32,517
Shooting at the 2008 Summer Olympics - Women's 10 metre air rifle,46,330
Canoeing at the 1980 Summer Olympics - Men's K-1 500 metres,32,763
Athletics at the 1984 Summer Olympics - Men's Pole Vault,33,587
Canoeing at the 1972 Summer Olympics - Men's slalom K-1,27,447
Athletics at the 1984 Summer Olympics - Men's 800 metres,33,414
Athletics at the 1960 Summer Olympics - Women's 800 metres,22,169
Cycling at the 1968 Summer Olympics - Men's 1000m Time Trial,26,520
Athletics at the 1956 Summer Olympics - Men's 3000 metre Steeplechase,20,510
Shooting at the 1980 Summer Olympics - Men's 50 metre rifle; prone,32,52
Gymnastics at the 1996 Summer Olympics – Women's floor,40,45
Biathlon at the 1998 Winter Olympics - Men's 10 km Sprint,41,320
Gymnastics at the 1972 Summer Olympics – Men's parallel bars,27,666
Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Middleweight,11,298
Shooting at the 1984 Summer Olympics - Skeet,33,164
Athletics at the 1968 Summer Olympics - Women's High Jump,26,231
Shooting at the 1956 Summer Olympics - Running Deer; Single & Double Shot,20,610
Wrestling  at the 1936 Summer Olympics - Greco-Roman Middleweight,14,489
Volleyball at the 1988 Summer Olympics - Men's volleyball,36,388
Athletics at the 2004 Summer Olympics - Women's Discus Throw,44,196
Wrestling at the 1980 Summer Olympics - Men's Greco-Roman Featherweight,32,76
Boxing at the 1932 Summer Olympics - Men's flyweight,13,163
Judo at the 2008 Summer Olympics – Women's 63 kg,46,262
Shooting at the 1924 Summer Olympics - Men's 100 metre running deer; single shots,8,579
Swimming at the 2008 Summer Olympics - Men's 10 kilometre,46,680
Wrestling at the 1984 Summer Olympics - Men's Greco-Roman Heavyweight,33,633
Athletics at the 1984 Summer Olympics - Men's hammer throw,33,637
Wrestling at the 1972 Summer Olympics - Men's Greco-Roman Light Flyweight,27,93
Wrestling at the 1972 Summer Olympics - Men's freestyle Lightweight,27,218
Canoeing at the 1976 Summer Olympics - Men's C-1 1000 metres,30,259
Speed Skating at the 1952 Winter Olympics - Men's 5000m,19,583
Shooting at the 1920 Summer Olympics - Men's 300 metre military rifle; prone,7,10
Athletics at the 1972 Summer Olympics - Women's 100 metres,27,507
Wrestling at the 1964 Summer Olympics - Men's Freestyle Light Heavyweight,24,485
Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Super Heavyweight,42,224
Canoeing at the 1972 Summer Olympics - Men's C-1 1000 metres,27,259
Wrestling at the 2004 Summer Olympics - Women's Freestyle Flyweight,44,780
Boxing at the 1936 Summer Olympics - Men's middleweight,14,468
Athletics at the 2008 Summer Olympics - Women's 10000 metres,46,247
Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Middleweight,42,83
Athletics at the 2004 Summer Olympics - Women's heptathlon,44,248
Wrestling at the 2000 Summer Olympics - Men's Freestyle Featherweight,42,363
Wrestling at the 2008 Summer Olympics - Men's Greco-Roman Welterweight,46,635
Gymnastics at the 1928 Summer Olympics - Men's parallel bars,11,666
Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Flyweight,40,677
Wrestling at the 1992 Summer Olympics - Men's freestyle Super Heavyweight,37,488
Wrestling at the 2000 Summer Olympics - Men's Greco-Roman Featherweight,42,621
Archery at the 2000 Summer Olympics - Men's individual,42,651
Canoeing at the 1936 Summer Olympics - Men's K-1 1000 metres,14,282
Canoeing at the 2008 Summer Olympics - Men's K-4 1000 metres,46,683
Wrestling at the 1972 Summer Olympics - Men's Greco-Roman Featherweight,27,76
Archery at the 2008 Summer Olympics - Men's individual,46,651
Canoeing at the 1992 Summer Olympics - Women's slalom K-1,37,106
Athletics at the 2012 Summer Olympics - Women's DiscusThrow,48,196
Athletics at the 2012 Summer Olympics – Men's 4 x 100 metres relay,48,40
Athletics at the 1980 Summer Olympics - Men's shot put,32,660
Gymnastics at the 2000 Summer Olympics – Women's Balance Beam,42,707
Athletics at the 1964 Summer Olympics - Men's javelin throw,24,603
Gymnastics at the 1992 Summer Olympics – Women's artistic individual all-around,37,337
Boxing at the 1972 Summer Olympics - Light Welterweight,27,171
Athletics at the 1968 Summer Olympics - Women's shot put,26,554
Athletics at the 1924 Summer Olympics – Men's decathlon,8,684
Equestrian at the 2004 Summer Olympics - Dressage; Individual,44,232
Speed Skating at the 1998 Winter Olympics – Men’s 10000m,41,737
Cycling at the 2004 Summer Olympics - Women's road time trial,44,424
Judo at the 1988 Summer Olympics - Men's Middleweight (86kg),36,728
Modern Pentathlon at the 2000 Summer Olympics  - Men's Individual,42,398
Equestrian at the 2000 Summer Olympics - Dressage; Individual,42,232
Boxing at the 1984 Summer Olympics - Light Middleweight,33,131
Athletics at the 1960 Summer Olympics - Women's 100 metres,22,507
Athletics at the 1952 Summer Olympics – Men's 200 metres,18,157
Swimming at the 1976 Summer Olympics - Women's 200 metre freestyle,30,309
Cycling at the 1896 Summer Olympics - Men's 12 hour race,1,417
Athletics at the 2000 Summer Olympics – Women's 1500 metres,42,159
Biathlon at the 2006 Winter Olympics - Men's 20km Individual,45,295
Swimming at the 1976 Summer Olympics - Men's 100 metre breaststroke,30,142
Fencing at the 2000 Summer Olympics; Men's Sabre; Individual,42,148
Fencing at the 1972 Summer Olympics - Women's Foil; Individual,27,65
Boxing at the 1968 Summer Olympics - Light Middleweight,26,131
Rowing at the 1984 Summer Olympics - Women's Single Sculls,33,124
Athletics at the 1972 Summer Olympics - Men's 110 metre hurdles,27,38
Gymnastics at the 1996 Summer Olympics – Women's Vault,40,150
Weightlifting at the 2000 Summer Olympics - Men's Middle Heavyweight 85- 94 kg,42,341
Weightlifting at the 2000 Summer Olympics - Men's Bantamweight -56 kg,42,647
Shooting at the 2012 Summer Olympics - Men's 50 metre rifle; prone,48,52
Sailing at the 2012 Summer Olympics – Star class,48,308
Diving at the 1984 Summer Olympics - Women's 3 metre springboard,33,699
Judo at the 2004 Summer Olympics - Women's +78 kg,44,318
Cycling at the 1964 Summer Olympics - Men's sprint,24,264
Athletics at the 1988 Summer Olympics - Men's 100 metres,36,312
Archery at the 1920 Summer Olympics - Individual moving bird; 28 metres,7,290
Swimming at the 2000 Summer Olympics - Women's 200 metre backstroke,42,442
Equestrian at the 1980 Summer Olympics - Dressage; Individual,32,232
Alpine Skiing at the 1992 Winter Olympics - Men's Super-G,38,736
Weightlifting at the 1960 Summer Olympics - Men's Middleweight 67.5-75 kg,22,202
Wrestling at the 1960 Summer Olympics - Men's Greco-Roman Lightweight,22,542
Nordic Combined at the 1992 Winter Olympics - Individual,38,136
Cross-Country Skiing at the 1976 Winter Olympics - Men's 30km,29,593
Boxing at the 1972 Summer Olympics - Light Heavyweight,27,440
Athletics at the 1932 Summer Olympics - Men's 50km Walk,13,170
Alpine Skiing at the 1988 Winter Olympics - Men's Super G,35,736
Equestrian at the 1928 Summer Olympics - Dressage; Individual,11,232
Wrestling at the 1924 Summer Olympics - Men's Freestyle Middleweight,8,371
Fencing at the 1976 Summer Olympics - Men's Foil; Individual,30,96
Weightlifting at the 1976 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,30,739
Athletics at the 1952 Summer Olympics - Men's 400 metre hurdles,18,646
Luge at the 1968 Winter Olympics - Women's Singles,25,61
Luge at the 1968 Winter Olympics - Women's Singles,25,191
Athletics at the 1920 Summer Olympics - Men's 1500 metres,7,311
Fencing at the 2004 Summer Olympics - Men's Foil; Individual,44,96
Athletics at the 1992 Summer Olympics - Men's 5000 metres,37,505
Tennis at the 1912 Summer Olympics - Outdoor Women's Singles,6,470
Cycling at the 1996 Summer Olympics - Men's cross-country,40,3
Athletics at the 1988 Summer Olympics - Women's 800 metres,36,169
Badminton at the 2004 Summer Olympics - Women's singles,44,333
Wrestling at the 1904 Summer Olympics - Men's freestyle welterweight,3,617
Swimming at the 1984 Summer Olympics - Women's 400 metre Individual Medley,33,613
Athletics at the 1956 Summer Olympics - Men's javelin throw,20,603
Football at the 2004 Summer Olympics - Men's tournament,44,34
Diving at the 1912 Summer Olympics - Women's 10 metre platform,6,305
Cross-Country Skiing at the 2006 Winter Olympics – Women's 30km Freestyle,45,537
Cycling at the 1948 Summer Olympics - Men's individual road race,16,149
Boxing at the 1984 Summer Olympics - Light Welterweight,33,171
Cycling at the 2000 Summer Olympics - Men's Individual Pursuit,42,190
Sailing at the 2000 Summer Olympics - Women's  Europe,42,450
Rowing at the 1988 Summer Olympics - Men's Single Sculls,36,2
Boxing at the 1968 Summer Olympics - Light Flyweight,26,762
Judo at the 2004 Summer Olympics - Men's Heavyweight (+100 kg),44,614
Athletics at the 1992 Summer Olympics - Men's Marathon,37,661
Diving at the 1988 Summer Olympics - Women's 3 metre springboard,36,699
Athletics at the 1912 Summer Olympics - Men's Individual Cross Country,6,21
Boxing at the 1964 Summer Olympics - Light heavyweight,24,440
Badminton at the 1992 Summer Olympics - Men's Singles,37,742
Weightlifting at the 2004 Summer Olympics - Men's Middle-Heavyweight 85-94 kg,44,341
Diving at the 1912 Summer Olympics - Men's 10 metre platform,6,719
Diving at the 1996 Summer Olympics - Women's 3 metre springboard,40,699
Athletics at the 1996 Summer Olympics - Women's 400 metres hurdles,40,693
Gymnastics at the 2012 Summer Olympics – Men's pommel horse,48,306
Wrestling at the 2012 Summer Olympics – Women's freestyle 48 kg,48,780
Swimming at the 1996 Summer Olympics - Women's 200 metre Freestyle,40,309
Swimming at the 2000 Summer Olympics - Men's 400 metre freestyle,42,6
Swimming at the 2000 Summer Olympics - Women's 400 metre freestyle,42,649
Athletics at the 1920 Summer Olympics - Men's 400 metres,7,665
Boxing at the 1928 Summer Olympics - Bantamweight,11,216
Athletics at the 1904 Summer Olympics - Men's shot put,3,660
Diving at the 1932 Summer Olympics - Women's 3 metre springboard,13,699
Archery at the 2004 Summer Olympics - Women's individual,44,487
Swimming at the 2012 Summer Olympics – Women's 200 metre freestyle,48,309
Athletics at the 2012 Summer Olympics – Men's hammer throw,48,637
Wrestling at the 2012 Summer Olympics – Men's Greco-Roman 55 kg,48,316
Athletics at the 2012 Summer Olympics – Women's 1500 metres,48,159
Gymnastics at the 2012 Summer Olympics – Men's artistic individual all-around,48,584
Gymnastics at the 1904 Summer Olympics - Men's Vault,3,654
Diving at the 1948 Summer Olympics - Men's 10 metre platform,16,719
Judo at the 2004 Summer Olympics - Women's 57 kg,44,564
Cycling at the 1984 Summer Olympics - Men's individual road race,33,149
Cycling at the 1964 Summer Olympics - Men's 1000m Time Trial,24,520
Athletics at the 1920 Summer Olympics - Men's shot put,7,660
Diving at the 1976 Summer Olympics - Men's 10 metre platform,30,719
Athletics at the 2004 Summer Olympics - Women's shot put,44,554
Cycling at the 1956 Summer Olympics - Men's 1000m Time Trial,20,520
Equestrian at the 1920 Summer Olympics - Individual eventing,7,71
Shooting at the 1912 Summer Olympics - Men's 50 metre pistol,6,403
Athletics at the 1948 Summer Olympics – Men's 800 metres,16,414
Athletics at the 1896 Summer Olympics - Men's 400 metres,1,665
Athletics at the 1928 Summer Olympics – Men's 1500 metres,11,311
Wrestling at the 1948 Summer Olympics - Men's Greco-Roman Featherweight,16,76
Boxing at the 1960 Summer Olympics - Flyweight,22,451
Weightlifting at the 1960 Summer Olympics - Men's Featherweight 56-60 kg,22,575
Boxing at the 1980 Summer Olympics - Light Welterweight,32,171
Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Lightweight,8,525
Equestrian at the 1948 Summer Olympics - Individual Eventing,16,71
Weightlifting at the 1936 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,14,739
Fencing at the 1960 Summer Olympics - Women's Foil; Individual,22,65
Athletics at the 1948 Summer Olympics – Women's discus throw,16,196
Shooting at the 1908 Summer Olympics - Men's team single-shot running deer,5,561
Archery at the 1908 Summer Olympics - Men's Continental style,5,490
Cycling at the 2004 Summer Olympics - Men's 1000m Time Trial,44,520
Short Track Speed Skating at the 2006 Winter Olympics – Women's 500m,45,294
Athletics at the 2012 Summer Olympics - Women's 4x100 metre relay,48,344
Athletics at the 2012 Summer Olympics - Men's 4x400 metre relay,48,650
Tennis at the 2012 Summer Olympics - Women's Doubles,48,100
Shooting at the 2012 Summer Olympics - Men's 25 metre rapid fire pistol,48,509
Shooting at the 2012 Summer Olympics - Men's Double Trap,48,127
Speed Skating at the 1988 Winter Olympics - Men's 500m,35,219
Speed Skating at the 1988 Winter Olympics - Men's 500m,35,769
Wrestling at the 1932 Summer Olympics - Greco-Roman Welterweight,13,401
Sailing at the 1992 Summer Olympics - Women's Europe,37,450
Wrestling at the 1948 Summer Olympics - Men's Freestyle Flyweight,16,675
Cross-Country Skiing at the 1964 Winter Olympics - Men's 15km,23,301
Freestyle Skiing at the 2002 Winter Olympics - Men's Aeriels,43,448
Sailing at the 1988 Summer Olympics - Finn class,36,551
Tennis at the 1924 Summer Olympics - Men's Singles,8,766
Alpine Skiing at the 1984 Winter Olympics - Women's Giant Slalom,34,396
Judo at the 1964 Summer Olympics - Lightweight (-68),24,205
Athletics at the 1904 Summer Olympics - Men's standing long jump,3,110
Athletics at the 1996 Summer Olympics - Men's long jump,40,761
Diving at the 1948 Summer Olympics - Women's 10 metre platform,16,305
Cycling at the 1904 Summer Olympics - 2 miles,3,215
Athletics at the 1996 Summer Olympics - Men's high jump,40,166
Diving at the 1960 Summer Olympics - Men's 10 metre platform,22,719
Gymnastics at the 2012 Summer Olympics – Women's vault,48,150
Weightlifting at the 2012 Summer Olympics – Men's 56 kg,48,647
Handball at the 2012 Summer Olympics – Women's tournament,48,252
Water polo at the 2012 Summer Olympics – Women's tournament,48,334
Athletics at the 2012 Summer Olympics – Men's 5000 metres,48,505
Swimming at the 2012 Summer Olympics – Women's 100 metre breaststroke,48,588
Archery at the 2012 Summer Olympics – Men's individual,48,651
Athletics at the 2012 Summer Olympics – Men's 3000 metres steeplechase,48,510
Swimming at the 1992 Summer Olympics - Men's 200 metre breaststroke,37,4
Swimming at the 1992 Summer Olympics - Men's 100 metre breaststroke,37,142
Athletics at the 1908 Summer Olympics - Men's high jump,5,166
Athletics at the 1960 Summer Olympics - Women's discus throw,22,196
Gymnastics at the 1896 Summer Olympics - Men's Horizontal Bar,1,701
Swimming at the 1976 Summer Olympics - Women's 100 metre freestyle,30,51
Athletics at the 1960 Summer Olympics - Men's 1500 metres,22,311
Athletics at the 1992 Summer Olympics - Women's 400 metres hurdles,37,693
Swimming at the 1984 Summer Olympics - Men's 100 metre freestyle,33,698
Diving at the 1936 Summer Olympics - Men's 10 metre platform,14,719
Cycling at the 2000 Summer Olympics - Men's points race,42,573
Judo at the 1964 Summer Olympics - Open Category,24,201
Fencing at the 1964 Summer Olympics - Women's Foil; Individual,24,65
Fencing at the 1964 Summer Olympics - Men's Foil; Individual,24,96
Diving at the 2000 Summer Olympics - Women's 3 metre springboard,42,699
Shooting at the 1908 Summer Olympics - Men's stationary target small-bore rifle,5,552
Athletics at the 1952 Summer Olympics – Men's 100 metres,18,312
Swimming at the 1992 Summer Olympics - Men's 200 metre butterfly,37,685
Athletics at the 2012 Summer Olympics – Men's high jump,48,166
Volleyball at the 2012 Summer Olympics – Women's volleyball,48,103
Sailing at the 2012 Summer Olympics – Men's 470 class,48,664
Gymnastics at the 2012 Summer Olympics – Men's vault,48,654
Wrestling at the 2012 Summer Olympics – Men's freestyle 120 kg,48,779
Fencing at the 1992 Summer Olympics - Men's Foil; Individual,37,96
Gymnastics at the 1936 Summer Olympics - Men's Rings,14,58
Boxing at the 1956 Summer Olympics - Middleweight,20,288
Gymnastics at the 1952 Summer Olympics - Men's Floor Exercises,18,511
Ski Jumping at the 1984 Winter Olympics - Large Hill,34,615
Wrestling at the 1968 Summer Olympics - Men's Greco-Roman Welterweight,26,483
Wrestling at the 1956 Summer Olympics - Freestyle Welterweight,20,289
Cross-Country Skiing at the 1984 Winter Olympics - Men's 15km,34,301
Wrestling at the 1952 Summer Olympics - Men's Freestyle Flyweight,18,675
Speed Skating at the 1998 Winter Olympics - Men's 1500m,41,359
Luge at the 1988 Winter Olympics - Men's Singles,35,111
Figure Skating at the 1968 Winter Olympics -Men's Singles,25,567
Judo at the 1976 Summer Olympics - Men's Heavyweight  (+93),30,559
Gymnastics at the 1956 Summer Olympics – Women's balance beam,20,707
Swimming at the 1956 Summer Olympics – Men's 200 metre butterfly,20,685
Cross-country skiing at the 2010 Winter Olympics – Women's sprint,47,529
Swimming at the 1968 Summer Olympics – Men's 200 metre backstroke,26,319
Alpine Skiing at the 1952 Winter Olympics - Women's Slalom,19,733
Speed Skating at the 1964 Winter Olympics -Women's 1000m,23,300
Speed Skating at the 1964 Winter Olympics -Women's 1000m,23,778
Athletics at the 1976 Summer Olympics - Women's Discus Throw,30,196
Speed Skating at the 1972 Winter Olympics - Women's 1500m,28,192
Speed Skating at the 1972 Winter Olympics - Women's 1500m,28,279
Cycling at the 1928 Summer Olympics - Men's Sprint,11,264
Athletics at the 1968 Summer Olympics - Men's 50 km Walk,26,170
Gymnastics at the 1984 Summer Olympics – Women's balance beam,33,707
Weightlifting at the 1968 Summer Olympics - Men's Bantamweight -56 kg,26,647
athletics at the 1968 Summer Olympics - Men's 400 metres,26,665
Swimming at the 1952 Summer Olympics - Women's 200 metre breaststroke,18,95
Boxing at the 1996 Summer Olympics - Light Heavyweight,40,440
Rowing at the 1924 Summer Olympics – Men's single sculls,8,2
Swimming at the 1948 Summer Olympics - Women's 100 metre freestyle,16,51
Wrestling at the 1924 Summer Olympics - Men's Freestyle Heavyweight,8,619
Tennis at the 1896 Summer Olympics - Men's singles,1,766
Athletics at the 1908 Summer Olympics - Men's freestyle javelin,5,181
Badminton at the 2012 Summer Olympics – Women's singles,48,333
Water polo at the 2012 Summer Olympics – Men's tournament,48,386
Tennis at the 1996 Summer Olympics - Men's Singles,40,766
Swimming at the 1896 Summer Olympics - Men's 100 metre freestyle,1,698
Tennis at the 2004 Summer Olympics - Women's Doubles,44,100
Athletics at the 1980 Summer Olympics - Women's 400 metres,32,563
Swimming at the 1988 Summer Olympics - Men's 100 metre butterfly,36,652
Shooting at the 1988 Summer Olympics - Women's 10 metre air rifle,36,330
Men's Basketball; 1996 Summer Olympics,40,623
Athletics at the 1924 Summer Olympics – Men's 400 metre hurdles,8,646
Athletics at the 1920 Summer Olympics - Men's 10 kilometre walk,7,383
Cycling at the 1988 Summer Olympics - Men's individual road race,36,149
Equestrian at the 1920 Summer Olympics - Individual vaulting,7,211
Diving at the 1992 Summer Olympics - Women's 10 metre platform,37,305
Swimming at the 1972 Summer Olympics - Men's 4 x 100 metre medley relay,27,751
Swimming at the 1972 Summer Olympics - Women's 200 metre individual medley,27,98
Luge at the 2010 Winter Olympics – Doubles,47,732
Speed skating at the 2010 Winter Olympics – Men's 1000 metres,47,292
Speed skating at the 2010 Winter Olympics – Men's 1000 metres,47,606
Swimming at the 1960 Summer Olympics – Women's 400 metre freestyle,22,649
Athletics at the 1964 Summer Olympics - Women's high jump,24,231
Gymnastics at the 1956 Summer Olympics – Women's artistic individual all-around,20,337
Handball at the 1976 Summer Olympics - Men's tournament,30,689
Swimming at the 1972 Summer Olympics - Men's 200 metre breaststroke,27,4
Skeleton at the 2010 Winter Olympics – Women's,47,221
Short track speed skating at the 2010 Winter Olympics – Women's 1500 metres,47,192
Short track speed skating at the 2010 Winter Olympics – Women's 1500 metres,47,279
Cross-country skiing at the 2010 Winter Olympics – Men's sprint,47,42
Taekwondo at the 2004 Summer Olympics - Women's 67 kg,44,720
Canoeing at the 2004 Summer Olympics - Women's K-1 500 metres,44,750
Fencing at the 1900 Summer Olympics - Men's masters foil,2,373
Archery at the 1920 Summer Olympics - Individual fixed small bird,7,709
Wrestling at the 1904 Summer Olympics - Men's freestyle flyweight,3,504
Gymnastics at the 1896 Summer Olympics - Men's parallel bars,1,666
Speed Skating at the 2006 Winter Olympics - Women's 1000m,45,300
Speed Skating at the 2006 Winter Olympics - Women's 1000m,45,778
Athletics at the 1936 Summer Olympics – Men's 200 metres,14,157
Speed skating at the 2014 Winter Olympics – Men's 10000 metres,49,737
Alpine skiing at the 2006 Winter Olympics - Women's Giant Slalom,45,396
Gymnastics at the 2012 Summer Olympics- Men's Floor Exercises,48,511
Wrestling at the 2012 Summer Olympics – Men's Greco-Roman 120 kg,48,258
Wrestling at the 2012 Summer Olympics – Men's freestyle 84 kg,48,92
Wrestling at the 2012 Summer Olympics – Men's freestyle 55 kg,48,66
Judo at the 2012 Summer Olympics – Men's 73 kg,48,602
Athletics at the 2000 Summer Olympics - Men's 3000 metre steeplechase,42,510
Handball at the 2000 Summer Olympics - Men's tournament,42,689
Basketball at the 1948 Summer Olympics,16,623
Speed skating at the 2010 Winter Olympics – Women's team pursuit,47,7
Swimming at the 1968 Summer Olympics – Men's 200 metre butterfly,26,685
Athletics at the 1924 Summer Olympics – Men's 4x400 metre relay,8,650
Swimming at the 1932 Summer Olympics - Men's 400 metre freestyle,13,6
Canoeing at the 2000 Summer Olympics - Men's C-1 500 metres,42,744
Athletics at the 1980 Summer Olympics - Men's decathlon,32,684
Wrestling at the 1972 Summer Olympics - Men's Greco-Roman Middleweight,27,458
Athletics at the 1972 Summer Olympics - Women's Javelin Throw,27,229
Fencing at the 1988 Summer Olympics - Men's Foil; Individual,36,96
Equestrian at the 1972 Summer Olympics - Dressage; Individual,27,232
Athletics at the 1968 Summer Olympics - Men's Javelin Throw,26,603
Biathlon at the 2002 Winter Olympics - Men's 20 km Individual,43,295
Wrestling at the 1964 summer Olympics - Men's Greco-Roman Heavyweight,24,223
Weightlifting at the 2000 Summer Olympics - Men's Featherweight 56-62 kg,42,342
Speed Skating at the 1960 Winter Olympics - Women's 1000m,21,300
Speed Skating at the 1960 Winter Olympics - Women's 1000m,21,778
Athletics at the 1968 Summer Olympics - Men's long jump,26,761
Curling at the 2006 Winter Olympics - Men's Tournament,45,688
Weightlifting at the 1932 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,13,739
Figure skating at the 1968 Winter Olympics - Women's Singles,25,61
Figure skating at the 1968 Winter Olympics - Women's Singles,25,191
Speed skating at the 2006 Winter Olympics - Men's 1500m,45,359
Swimming at the 1952 Summer Olympics - Women's 100 metre freestyle,18,51
Athletics at the 1976 Summer Olympics - Men's Discus Throw,30,60
Biathlon at the 2010 Winter Olympics – Women's pursuit,47,735
Alpine Skiing at the 1972 Winter Olympics - Men's Slalom,28,746
Weightlifting at the 1992 Summer Olympics - Men's Featherweight 56-60 kg,37,575
Short Track Speed Skating at the 1998 Winter Olympicss - Men's 1000m,41,292
