teamID,iocCode,name,rank,team,eventID,gameID,disciplineID
9937,CHN,Judo at the 1996 Summer Olympics - Women's Middleweight (66kg),3,Xianbo Wang,2994,40,175
9938,NOR,Nordic Combined at the 1994 Winter Olympics - Individual,1,Fred Børre Lundberg,2975,39,136
9939,SWE,Wrestling at the 1952 Summer Olympics - Greco-Roman Welterweight,2,Gösta Andersson,2993,18,139
9940,FIN,Freestyle skiing at the 2002 Winter Olympics – Men's moguls,1,Janne Lahtela,3204,43,499
9941,FIN,Wrestling at the 1948 Summer Olympics -  Men's Greco-Roman Light Heavyweight,2,Kelpo Gröndahl,3234,16,355
9942,AZE,Boxing at the 2004 Summer Olympics - Flyweight,3,Fuad Aslanov,3285,44,209
9943,CHN,Diving at the 2012 Summer Olympics – Women's 3 metre springboard,1,Wu Minxia,3024,48,699
9944,FRA,Judo at the 2012 Summer Olympics – Women's 52 kg,3,Priscilla Gneto,3014,48,283
9945,USA,Athletics at the 1928 Summer Olympics - Men's discus throw,1,Clarence Houser,3263,11,60
9946,USA,Swimming at the 1972 Summer Olympics - Men's 200 metre freestyle,1,Mark Spitz,3031,27,236
9947,NOR,Ski Jumping at the 1932 Winter Olympics - Large Hill,3,Kaare Walberg,3267,12,615
9948,FIN,Gymnastics at the 1960 Summer Olympics - Men's pmmel horse,1,Eugen Ekman,3135,22,306
9949,NED,Canoeing at the 1984 Summer Olympics - Women's K-1 500 metres,3,Annemiek Derckx,3224,33,750
9950,CHN,Diving at the 2008 Summer Olympics - Men's 3 metre springboard,1,He Chong,3060,46,710
9951,SWE,Figure Skating at the 1908 Summer Olympics - Men's Singles,1,Ulrich Salchow,3233,5,567
9952,USA,Swimming at the 1968 Summer Olympics – Men's 1500 metre freestyle,1,Mike Burton,3240,26,704
9953,AUT,Swimming at the 1908 Summer Olympics - Men's 400 metre freestyle,3,Otto Scheff,3073,5,6
9954,TCH,Athletics at the 1932 Summer Olympics - Men's shot put,3,František Douda,3289,13,660
9955,JPN,Judo at the 1992 Summer Olympics - Women's 48 kg,2,Ryoko Tani,3134,37,195
9956,MGL,Judo at the 1996 Summer Olympics - Men's Extra Lightweight (-60 kg),3,Dorjpalam Narmandakh,3064,40,705
9957,GBR,Equestrian at the 1968 Summer Olympics - Jumping; Individual,3,David Broome,3052,26,210
9958,UKR,Gymnastics at the 1996 Summer Olympics – Women's rhythmic individual all-around,3,Elena Vitrichenko,3033,40,696
9959,DEN,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Hans Olsen,3189,6,25
9960,CHN,Gymnastics at the 2012 Summer Olympics – Women's trampoline,2,Huang Shanshan,3203,48,624
9961,CHN,Diving at the 2008 Summer Olympics - Women's 3 metre springboard,3,Wu Minxia,3119,46,699
9962,CUB,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Milagros Crespo;Imara Esteves Ribalta,3113,46,167
9963,FRA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Étienne Chéret,3189,6,25
9964,FIN,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Johan Kankkonen,3189,6,25
9965,DEN,Cycling at the 2008 Summer Olympics - Men's team pursuit,2,Michael Mørkøv;Jens-Erik Madsen;Casper Joergensen;Alex Nicki Rasmussen,3158,46,645
9966,RUS,Cycling at the 2004 Summer Olympics - Women's individual road race,3,Olga Slyusareva,3076,44,280
9967,ROU,Athletics at the 1984 Summer Olympics - Women's 1500 metres,2,Doina Melinte,3174,33,159
9968,ITA,Fencing at the 1996 Summer Olympics - Women's Foil; Individual,3,Giovanna Trillini,3004,40,65
9969,GBR,Swimming at the 1908 Summer Olympics - Men's 1500 metre freestyle,2,Thomas Battersby,3018,5,704
9970,NOR,Shooting at the 1952 Summer Olympics - Men's 50 metre rifle; three positions,1,Erling Asbjørn Kongshaug,3192,18,697
9971,POL,Boxing at the 1948 Summer Olympics - Featherweight,3,Aleksy Antkiewicz,3038,16,154
9972,USA,Alpine Skiing at the 1984 Winter Olympics - Men's Slalom,2,Steve Mahre,3053,34,746
9973,WGE,Canoeing at the 1968 Summer Olympics - Women's K-1 500 metres,2,Renate Breuer,3100,26,750
9974,AUT,Weightlifting at the 1924 Summer Olympics - Men's Heavyweight +82.5 kg,2,Franz Aigner,3274,8,48
9975,FRA,Athletics at the 1976 Summer Olympics - Men's 110 metre hurdles,1,Guy Drut,3216,30,38
9976,ROU,Boxing at the 1976 Summer Olympics - Welterweight,3,Victor Zilberman,2979,30,548
9977,NOR,Ski Jumping at the 1994 Winter Olympics - Large Hill,2,Espen Bredesen,3207,39,615
9978,NED,Judo at the 1996 Summer Olympics - Women's Middleweight (66kg),3,Claudia Zwiers,2994,40,175
9979,SWE,Cross-Country Skiing at the 1988 Winter Olympics - Men's 50km,1,Gunde Svan,3198,35,180
9980,JPN,Wrestling at the 1952 Summer Olympics - Men's Freestyle Bantamweight,1,Shohachi Ishii,2999,18,532
9981,GDR,Gymnastics at the 1980 Summer Olympics – Women's artistic individual all-around,2,Maxi Gnauck,3133,32,337
9982,WGE,Alpine Skiing at the 1988 Winter Olympics - Women's Slalom,3,Christa Kinshofer Guethlein,3278,35,733
9983,CAN,Figure Skating at the 1976 Winter Olympics - Men's Singles,3,Toller Cranston,3000,29,567
9984,GDR,Athletics at the 1980 Summer Olympics - Men's marathon,1,Waldemar Cierpinski,3105,32,661
9985,NOR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Carl Gulbrandsen,3189,6,25
9986,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,John Kirk,3189,6,25
9987,CAN,Cycling at the 1912 Summer Olympics - Men's individual time trial,,George Watson,3189,6,25
9988,MEX,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Bibiana Candelas;Mayra García,3113,46,167
9989,USA,Athletics at the 1936 Summer Olympics – Women's 4x100 metre relay,1,Annette Rogers;Harriet Bland;Betty Robinson;Helen Stephens,3218,14,344
9990,FRA,Swimming at the 2012 Summer Olympics – Women's 4 x 200 metre freestyle relay,3,Coralie Balmy;Charlotte Bonnet;Margaux Farrell;Mylene Lazare;Camille Muffat;Ophélie-Cyrielle Étienne,3016,48,748
9991,GER,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Carl Lüthje,3189,6,25
9992,POL,Boxing at the 1960 Summer Olympics - Featherweight,2,Jerzy Adamski,3127,22,387
9993,SWE,Cross-country skiing at the 1936 Winter Olympics - Men's 50 km,2,Axel Wikström,3124,15,180
9994,MGL,Wrestling at the 1968 Summer Olympics - Men's Freestyle Middleweight,2,Munkbat Jigjid,3281,26,456
9995,FIN,Wrestling  at the 1936 Summer Olympics - Greco-Roman Welterweight,3,Eino Mauno Virtanen,3237,14,401
9996,POL,Athletics at the 1964 Summer Olympics - Men's 400 metres,3,Andrzej Bade?ski,3164,24,665
9997,USA,Wrestling at the 1992 Summer Olympics - Men's Freestyle Featherweight,1,John Smith,3097,37,369
9998,CHI,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Alberto Downey,3189,6,25
9999,LTU,Athletics at the 2004 Summer Olympics - Men's discus throw,1,Virgilijus Alekna,3099,44,60
10000,FRA,Judo at the 1992 Summer Olympics - Men's Heavyweight (+95kg),3,David Douillet,3209,37,351
10001,JPN,Gymnastics at the 1960 Summer Olympics - Men's pmmel horse,3,Shuji Tsurumi,3135,22,306
10002,AUT,Luge at the 1994 Winter Olympics - Men's Singles,2,Markus Prock,3160,39,111
10003,SWE,Shooting at the 1936 Summer Olympics - Men's 25 metre rapid fire pistol,3,Torsten Ullman,3115,14,509
10004,HUN,Judo at the 1992 Summer Olympics - Men's Half Lightweight (65kg),2,József Csák,2998,37,432
10005,USA,Shooting at the 1996 Summer Olympics - Men's Trap,2,Josh Lakatos,3156,40,627
10006,KOR,Short track speed skating at the 2010 Winter Olympics – Men's 5000 metre relay,2,Lee Ho-Suk;Kwak Yoon-Gy;Kim Seung-Il;Lee Jung-Su;Sung Si-Bak,3029,47,659
10007,USA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Jerome Steinert,3189,6,25
10008,NOR,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Nila Håkedal;Ingrid Tørlen,3113,46,167
10009,CHN,Diving at the 2012 Summer Olympics – Women's 3 metre springboard,2,He Zi,3024,48,699
10010,GBR,Cycling at the 2012 Summer Olympics – Women's sprint,2,Victoria Pendleton,3015,48,781
10011,KEN,Boxing at the 1988 Summer Olympics - Welterweight,1,Robert Wangila,3265,36,548
10012,AUA,Swimming at the 1908 Summer Olympics - Men's 1500 metre freestyle,3,Frank Beaurepaire,3018,5,704
10013,LIB,Wrestling at the 1952 Summer Olympics - Greco-Roman Welterweight,3,Khalil Taha,2993,18,139
10014,JAM,Athletics at the 1992 Summer Olympics - Women's 200 metres,2,Juliet Cuthbert,3112,37,716
10015,AUT,Cross Country Skiing at the 1998 Winter Olympics - Men's 10km Pursuit,2,Markus Gandler,3132,41,28
10016,GBR,Figure Skating at the 1976 Winter Olympics - Men's Singles,1,John Curry,3000,29,567
10017,GRE,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Maria Tsiartsiani;Efthalia Koutroumanidou,3113,46,167
10018,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Alex Ekström,3189,6,25
10019,FRA,Cycling at the 2008 Summer Olympics - Men's cross-country,1,Julien Absalon,3246,46,3
10020,AUT,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Josef Hellensteiner,3189,6,25
10021,USA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Albert Krushel,3189,6,25
10022,BRA,Judo at the 2012 Summer Olympics – Women's 48 kg,1,Sarah Menezes,3025,48,195
10023,CUB,Judo at the 2012 Summer Olympics – Women's 52 kg,2,Yanet Bermoy,3014,48,283
10024,OOO,Gymnastics at the 2008 Summer Olympics - Men's Horizontal Bar,,Takuya Nakase,3157,46,701
10025,USA,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Nicole Branagh;Elaine Youngs,3113,46,167
10026,AUS,Rowing at the 2012 Summer Olympics – Men's quadruple sculls,3,Daniel Noonan;Karsten Forsterling;Chris Morgan;James McRae,3166,48,426
10027,RUS,Cycling at the 1912 Summer Olympics - Men's individual time trial,,J?kabs Bukse,3189,6,25
10028,GER,Cycling at the 2004 Summer Olympics - Women's individual road race,2,Judith Arndt,3076,44,280
10029,SRI,Athletics at the 2000 Summer Olympics – Women's 200 metres,2,Susanthika Jayasinghe,3054,42,716
10030,MEX,Diving at the 2012 Summer Olympics – Women's 3 metre springboard,3,Laura Sánchez,3024,48,699
10031,RSA,Swimming at the 2004 Summer Olympics - Men's 50 metre freestyle,3,Roland Mark Schoeman,3152,44,653
10032,URS,Sailing at the 1972 Summer Olympics - Finn Class,3,Viktor Potapov,3019,27,551
10033,WGE,Canoeing at the 1972 Summer Olympics - Women's slalom K-1,2,Gisela Grothaus,3107,27,106
10034,GBR,Cycling at the 2008 Summer Olympics - Women's individual pursuit,1,Rebecca Romero,3083,46,70
10035,ITA,Boxing at the 2008 Summer Olympics - Flyweight,3,Vincenzo Picardi,3243,46,209
10036,GER,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Laura Ludwig;Sara Goller,3113,46,167
10037,NOR,Freestyle skiing at the 2010 Winter Olympics – Women's ski cross,2,Hedda Berntsen,3079,47,245
10038,CHN,Diving at the 2008 Summer Olympics - Men's 3 metre springboard,3,Qin Kai,3060,46,710
10039,SWE,Figure Skating at the 1908 Summer Olympics - Men's Singles,2,Richard Johansson,3233,5,567
10040,GER,Wrestling at the 1932 Summer Olympics - Greco-Roman Bantamweight,1,Jakob Brendel,3049,13,634
10041,AUT,Alpine skiing at the 1952 Winter Olympics - Men's giant slalom,2,Christian Pravda,3109,19,501
10042,ITA,Cross Country Skiing at the 1994 Winter Olympics - Women's 30km,1,Manuela Di Centa,3138,39,112
10043,USA,Athletics at the 1952 Summer Olympics - Men's Javelin Throw,1,Cyrus Young,3137,18,603
10044,FRA,Athletics at the 1900 Summer Olympics - Men's 2500 metre steeplechase,3,Jacques Chastanié,3021,2,199
10045,NED,Speed Skating at the 1972 Winter Olympics - Men's 5000m,1,Ard Schenk,2971,28,583
10046,USA,Athletics at the 1992 Summer Olympics - Men's 400 metres,2,Steve Lewis,3056,37,665
10047,USA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Joseph Kopsky,3189,6,25
10048,TUR,Taekwondo at the 2008 Summer Olympics - Men's 68 kg,3,Servet Tazegül,3116,46,642
10049,GER,Ski Jumping at the 1994 Winter Olympics - Normal Hill,3,Dieter Thoma,3211,39,566
10050,KOR,Weightlifting at the 2008 Summer Olympics - Women's +75 kg,1,Jang Mi-Ran,3095,46,354
10051,USA,Swimming at the 1992 Summer Olympics - Women's 100 metre backstroke,3,Lea Loveless,3146,37,568
10052,AUS,Freestyle Skiing at the 2006 Winter Olympics – Women's Aerials,3,Alisa Camplin,3262,45,277
10053,ITA,Shooting at the 2012 Summer Olympics - Men's 10m air rifle,2,Niccolò Campriani,3022,48,146
10054,HUN,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Károly Teppert,3189,6,25
10055,USA,Swimming at the 1988 Summer Olympics - Men's 50 metre freestyle,1,Matt Biondi,3110,36,653
10056,JPN,Wrestling at the 2008 Summer Olympics - Women's Freestyle Heavyweight,3,Kyoko Hamaguchi,3248,46,145
10057,RUS,Biathlon at the 2006 Winter Olympics - Women's Individual,3,Albina Akhatova,3252,45,409
10058,KOR,Wrestling at the 1988 Summer Olympics - Men's Freestyle Bantamweight,3,Kyung-Sun Noh,3096,36,532
10059,JAM,Athletics at the 1968 Summer Olympics - Men's 100 metres,2,Lennox Miller,3220,26,312
10060,UTA,Wrestling at the 1992 Summer Olympics - Men's Freestyle Heavyweight,1,Leri Khabelov,3149,37,114
10061,AUS,Athletics at the 1952 Summer Olympics - Women's 200 metres,1,Marjorie Jackson,3005,18,716
10062,USA,Athletics at the 1932 Summer Olympics - Men's shot put,2,Harlow Rothert,3289,13,660
10063,CHN,Table Tennis at the 1992 Summer Olympics - Women's Singles,2,Qiao Hong,2973,37,238
10064,BEL,Equestrian at the 1976 Summer Olympics - Jumping; Individual,3,Francois Mathy,3197,30,210
10065,TPE,Taekwondo at the 2004 Summer Olympics - Men's 68 kg,2,Huang Chih-hsiung,3184,44,642
10066,CHN,Short Track Speed Skating at the 2002 Winter Olympics – Women's 500m,3,Wang Chunlu,3296,43,294
10067,KOR,Judo at the 2000 Summer Olympics - Women's 63 kg,3,Jung Sung-Sook,3088,42,262
10068,KEN,Athletics at the 2004 Summer Olympics - Women's Marathon,2,Catherine Ndereba,3117,44,62
10069,NED,Swimming at the 2004 Summer Olympics - Men's 4 x 100 metre freestyle relay,2,Johan Kenkhuis;Mark Veens;Mitja Zastrow;Pieter van den Hoogenband;Klaas-Erik Zwering,3087,44,756
10070,USA,Gymnastics at the 2008 Summer Olympics - Men's Horizontal Bar,2,Jonathan Horton,3157,46,701
10071,CHN,Diving at the 2008 Summer Olympics - Women's 3 metre springboard,1,Guo Jingjing,3119,46,699
10072,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,,David Stevenson,3189,6,25
10073,TCH,Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Lightweight,3,Mikuláš Athanasov,3035,18,542
10074,USA,Archery at the 1984 Summer Olympics - Men's Individual,2,Richard McKinney,3020,33,651
10075,URS,Swimming at the 1988 Summer Olympics - Men's 100 metre backstroke,3,Igor Polyansky,3161,36,47
10076,FRA,Athletics at the 1964 Summer Olympics - Women's 800 metres,2,Maryvonne Dupureur,3228,24,169
10077,CUB,Judo at the 2008 Summer Olympics – Men's Heavyweight (+100 kg),3,Oscar Braison,3118,46,614
10078,NZL,Cycling at the 2008 Summer Olympics - Men's team pursuit,3,Hayden Roulston;Marc Ryan;Jesse Sergent;Sam Bewley,3158,46,645
10079,FRA,Cycling at the 1908 Summer Olympics - Men's 5000 metres,2,Maurice Schilles,3258,5,89
10080,BAH,Athletics at the 2000 Summer Olympics – Women's 200 metres,1,Pauline Davis,3054,42,716
10081,USA,Athletics at the 1984 Summer Olympics - Men's 400 metres,3,Antonio McKay,3249,33,665
10082,GBR,Cycling at the 1908 Summer Olympics - Men's 5000 metres,1,Benjamin Jones,3258,5,89
10083,BLR,Weightlifting at the 2008 Summer Olympics - Women's 53 kg,3,Nastassia Novikava,3091,46,508
10084,NOR,Sailing at the 1924 Summer Olympics – Olympic monotype,2,Henrik Robert,2982,8,545
10085,USA,Alpine Skiing at the 1994 Winter Olympics - Men's Super G,2,Tommy Moe,3212,39,736
10086,GDR,Biathlon at the 1980 Winter Olympics - Men's 20km Individual,3,Eberhard Rösch,2974,31,295
10087,CAN,Speed Skating at the 1998 Winter Olympics - Men's 500m,3,Kevin Overland,3045,41,219
10088,CAN,Speed Skating at the 1998 Winter Olympics - Men's 500m,3,Kevin Overland,3046,41,769
10089,ROU,Gymnastics at the 1980 Summer Olympics – Women's Balance Beam,1,Nadia Comaneci,3048,32,707
10090,TJK,Wrestling at the 2008 Summer Olympics - Men's freestyle Middleweight,2,Yusup Abdusalomov,3090,46,92
10091,BUL,Boxing at the 1976 Summer Olympics - Light Welterweight,3,Vladimir Kolev,3299,30,171
10092,CUB,Judo at the 1992 Summer Olympics - Men's Half Lightweight (65kg),3,Israel Hernández,2998,37,432
10093,ARG,Weightlifting at the 1956 Summer Olympics - Men's Heavyweight +90 kg,2,Humberto Selvetti,3009,20,134
10094,SUI,Gymnastics at the 1896 Summer Olympics - Men's Vault,2,Louis Zutter,3071,1,654
10095,AUS,Sailing at the 2012 Summer Olympics – Elliott 6m,2,Lucinda Whitty;Olivia Price;Nina Curtis,3251,48,717
10096,SWE,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Ragnar Malm,3189,6,25
10097,USA,Athletics at the 1984 Summer Olympics - Women's heptathlon,2,Jackie Joyner-Kersee,3092,33,248
10098,RSA,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Vita Nel;Judith Augoustides,3113,46,167
10099,GBR,Cycling at the 2012 Summer Olympics – Women's Omnium,1,Laura Trott,3250,48,605
10100,USA,Fencing at the 2008 Summer Olympics - Women's sabre,2,Sada Jacobson,3055,46,151
10101,GBR,Cycling at the 1912 Summer Olympics - Men's individual time trial,2,Frederick Grubb,3189,6,25
10102,ITA,Athletics at the 1984 Summer Olympics - Women's 1500 metres,1,Gabriella Dorio,3174,33,159
10103,USA,Athletics at the 1964 Summer Olympics - Men's 400 metres,1,Michael Larrabee,3164,24,665
10104,BRA,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Renata Ribeiro;Talita Antunes,3113,46,167
10105,CAN,Gymnastics at the 2012 Summer Olympics – Women's trampoline,1,Rosannagh MacLennan,3203,48,624
10106,CHN,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,3,Zhang Xi;Xue Chen,3113,46,167
10107,AUS,Shooting at the 2000 Summer Olympics - Men's Trap,1,Michael Diamond,3172,42,627
10108,URS,Gymnastics at the 1972 Summer Olympics – Women's artistic individual all-around,1,Ludmilla Tourischeva,3129,27,337
10109,CHN,Diving at the 2000 Summer Olympics - Men's synchronized 10 metre platform,2,Tian Liang;Hu Jia,3181,42,329
10110,CAN,Freestyle skiing at the 2010 Winter Olympics – Women's ski cross,1,Ashleigh McIvor,3079,47,245
10111,GER,Canoeing at the 1992 Summer Olympics - Women's K-1 500 metres,1,Birgit Fischer,3245,37,750
10112,BUL,Athletics at the 1988 Summer Olympics - Women's Discus Throw,3,Tsvetanka Khristova,3059,36,196
10113,TUR,Judo at the 1992 Summer Olympics - Women's 48 kg,3,Hulya Senyurt,3134,37,195
10114,POL,Canoeing at the 1992 Summer Olympics - Women's K-1 500 metres,3,Izabela Dylewska,3245,37,750
10115,CHN,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,2,Tian Jia;Wang Jie,3113,46,167
10116,JPN,Judo at the 2000 Summer Olympics - Women's +78 kg,3,Mayumi Yamashita,3147,42,318
10117,ITA,Cycling at the 1996 Summer Olympics - Women's individual road race,2,Imelda Chiappa,3180,40,280
10118,GDR,Biathlon at the 1980 Winter Olympics - Men's 20km Individual,2,Frank Ullrich,2974,31,295
10119,GRE,Sailing at the 1972 Summer Olympics - Finn Class,2,Ilias Hadzipavlis,3019,27,551
10120,HUN,Judo at the 1992 Summer Olympics - Men's Half Lightweight (65kg),1,Rogério Sampaio,2998,37,432
10121,ROU,Shooting at the 1952 Summer Olympics -Men's 25 metre rapid fire pistol,3,Gheorghe Lichiardopol,3269,18,509
10122,FIN,Weightlifting at the 1984 Summer Olympics - Men's First Heavyweight  90-100 kg,3,Pekka Niemi,3011,33,477
10123,URS,Athletics at the 1980 Summer Olympics - Women's 800 metres,1,Nadezhda Olizarenko,3222,32,169
10124,USA,Athletics at the 1992 Summer Olympics - Men's 100 metres,3,Dennis Mitchell,3182,37,312
10125,FIN,Wrestling at the 1932 Summer Olympics - Greco-Roman Middleweight,1,Väinö Kokkinen,3275,13,489
10126,AUT,Nordic combined at the 2002 Winter Olympics - Sprint,3,Felix Gottwald,3010,43,266
10127,HUN,Shooting at the 1952 Summer Olympics -Men's 25 metre rapid fire pistol,2,Szilard Kun,3269,18,509
10128,GBR,Athletics at the 1964 Summer Olympics - Women's 800 metres,1,Ann Packer,3228,24,169
10129,NAM,Athletics at the 1992 Summer Olympics - Men's 100 metres,2,Frankie Fredericks,3182,37,312
10130,USA,Speed Skating at the 1980 Winter Olympics - Women's 1000m,2,Leah Poulos,3271,31,300
10131,USA,Speed Skating at the 1980 Winter Olympics - Women's 1000m,2,Leah Poulos,3272,31,778
10132,EST,Weightlifting at the 1924 Summer Olympics - Men's Heavyweight +82.5 kg,3,Harald Tammer,3274,8,48
10133,GBR,Athletics at the 1976 Summer Olympics - Men's 10000 metres,3,Brendan Foster,3186,30,251
10134,CHN,Table Tennis at the 1992 Summer Olympics - Women's Singles,1,Deng Yaping,2973,37,238
10135,POL,Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Lightweight,1,Ryszard Wolny,3247,40,455
10136,FRA,Alpine Skiing at the 1968 Winter Olympics - Women's Slalom,1,Marielle Goitschel,3002,25,733
10137,GBR,Swimming at the 1908 Summer Olympics - Men's 1500 metre freestyle,1,Henry Taylor,3018,5,704
10138,AUS,Swimming at the 2012 Summer Olympics – Men's 100 metre breaststroke,2,Christian Sprenger,3165,48,142
10139,OOO,Gymnastics at the 2008 Summer Olympics - Men's Horizontal Bar,,Epke Zonderland,3157,46,701
10140,URS,Gymnastics at the 1980 Summer Olympics – Women's Balance Beam,2,Yelena Davydova,3048,32,707
10141,POL,Weightlifting at the 1956 Summer Olympics - Men's Featherweight 56-60 kg,3,Marian Zieli?ski,2985,20,575
10142,FRA,Freestyle skiing at the 2002 Winter Olympics – Men's moguls,3,Richard Gay,3204,43,499
10143,USA,Athletics at the 1900 Summer Olympics - Men's pole vault,1,Irving Baxter,3230,2,587
10144,AUS,Athletics at the 1984 Summer Olympics - Women's heptathlon,1,Glynis Nunn,3092,33,248
10145,USA,Figure Skating at the 2002 Winter Olympics -Women's Singles,3,Michelle Kwan,2983,43,61
10146,USA,Figure Skating at the 2002 Winter Olympics -Women's Singles,3,Michelle Kwan,2984,43,191
10147,GDR,Shooting at the 1980 Summer Olympics - Men's 50 metre pistol,2,Harald Vollmar,3128,32,403
10148,URS,Gymnastics at the 1952 Summer Olympics - Women's Balance Beam,2,Maria Gorokhovskaya,3190,18,707
10149,URS,Swimming at the 1980 Summer Olympics - Men's 400 metre freestyle,3,Ivar Stukolkin,3175,32,6
10150,FIN,Wrestling at the 1908 Summer Olympics - Greco-Roman lightweight,3,Arvo Lindén,3074,5,773
10151,SWE,Shooting at the 1932 Summer Olympics - Men's 50 metre rifle; prone,1,Bertil Rönnmark,3173,13,52
10152,SUI,Cross-Country Skiing at the 1988 Winter Olympics - Men's 50km,3,Andy Grünenfelder,3198,35,180
10153,GER,Alpine Skiing at the 1960 Winter Olympics - Men's Downhill,2,Hans-Peter Lanig,3131,21,411
10154,GER,Wrestling at the 1932 Summer Olympics - Greco-Roman Middleweight,2,Jean Földeák,3275,13,489
10155,KOR,Gymnastics at the 1988 Summer Olympics – Men's Vault,3,Jong-Hoon Park,2996,36,654
10156,WGE,Athletics at the 1976 Summer Olympics - Women's 200 metres,2,Annegret Richter,3199,30,716
10157,GDR,Boxing at the 1980 Summer Olympics - Featherweight,1,Rudi Fink,3037,32,387
10158,KAZ,Weightlifting at the 2008 Summer Olympics - Men's Middle Heavyweight 85-94 kg,1,Ilya Ilin,3171,46,341
10159,JAM,Athletics at the 2012 Summer Olympics – Women's 100 metres,3,Veronica Campbell,3017,48,507
10160,JPN,Athletics at the 2004 Summer Olympics - Women's Marathon,1,Mizuki Noguchi,3117,44,62
10161,AUS,Cycling at the 2004 Summer Olympics - Women's individual road race,1,Sara Carrigan,3076,44,280
10162,URS,Gymnastics at the 1968 Summer Olympics – Men's horizontal bar,1,Mikhail Voronin,3007,26,701
10163,URS,Weightlifting at the 1964 summer Olympics - Men's Bantamweight -56 kg,1,Aleksei Vakhonin,3040,24,647
10164,USA,Cycling at the 2004 Summer Olympics - Men's Individual Time Trial,1,Tyler Hamilton,3075,44,25
10165,BLR,Athletics at the 2004 Summer Olympics - Men's Hammer Throw,2,Ivan Tikhon,3063,44,637
10166,RUS,Cycling at the 2000 Summer Olympics - Men's Individual Time Trial,1,Vyacheslav Ekimov,3144,42,25
10167,USA,Short track speed skating at the 2010 Winter Olympics – Women's 3000 metre relay,3,Katherine Reutter;Allison Baver;Kimberly Derrick;Alyson Dudek;Lana Gehring,3034,47,360
10168,FRA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Joseph Racine,3189,6,25
10169,NOR,Alpine skiing at the 2010 Winter Olympics – Men's downhill,2,Aksel Lund Svindal,2989,47,411
10170,OOO,Gymnastics at the 2008 Summer Olympics - Men's Horizontal Bar,,Igor Cassina,3157,46,701
10171,JPN,Boxing at the 1968 Summer Olympics -  Bantamweight,3,Eiji Morioka,3294,26,326
10172,BUL,Canoeing at the 1980 Summer Olympics - Men's C-1 500 metres,2,Lyubomir Lyubenov,3154,32,744
10173,USA,Weightlifting at the 1984 Summer Olympics - Men's Super Heavyweight +110 kg,2,Mario Martinez,3276,33,188
10174,URS,Shooting at the 1956 Summer Olympics - Men's 50 metre rifle; three positions,1,Anatoli Bogdanov,2981,20,697
10175,FIN,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Hjalmar Väre,3189,6,25
10176,FRA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,André Capelle,3189,6,25
10177,ITA,Judo at the 2012 Summer Olympics – Women's 52 kg,3,Rosalba Forciniti,3014,48,283
10178,FRA,Cycling at the 1912 Summer Olympics - Men's individual time trial,,Louis Bes,3189,6,25
10179,ITA,Athletics at the 1984 Summer Olympics - Men's 50 km walk,3,Sandro Bellucci,3264,33,170
10180,CUB,Volleyball at the 2008 Summer Olympics - Women's beach volleyball,,Dalixia Fernández;Tamara Larrea,3113,46,167
10181,ITA,Weightlifting at the 1924 Summer Olympics - Men's Heavyweight +82.5 kg,1,Giuseppe Tonani,3274,8,48
10182,EGY,Judo at the 1984 Summer Olympics - Open Category,2,Mohammed Rashwan,3270,33,201
10183,AUT,Alpine skiing at the 2002 Winter Olympics – Men's downhill,1,Fritz Strobl,3260,43,411
10184,SWE,Handball at the 2008 Summer Olympics - Women's tournament,,Johanna Ahlm;Therese Bengtsson;Sara Holmgren;Madeleine Grundström;Therese Islas;Jessica Enström;Annika Fredén;Sara Eriksson;Tina Flognman;Linnea Torstenson;Isabelle Gulldén;Teresa Utkovic;Matilda Boson;Johanna Wiberg,3084,46,252
